Year,Customer Size,country,value,units,exchange_country,exchange_rate,exchange_units,usd_per_kwh
2015,Small,Cyprus,11.27969720067373,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.0737692196924062
2016,Small,Cyprus,10.68873659020279,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.07920353813340268
2017,Small,Cyprus,12.810633047549075,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.09948281566190119
2018,Small,Cyprus,13.804930452493362,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.10350161016188093
2019,Small,Cyprus,13.032742710892157,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.10212573179665221
2020,Small,Cyprus,11.049738445847295,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.09817973117562322
2021,Small,Cyprus,11.235976136451125,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.09660199108800265
2022,Small,Cyprus,18.05896919104794,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1540653277860584
2023,Small,Cyprus,18.139915575317815,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.14599613253987634
2008,Medium,Cyprus,11.946769625000002,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.06519550500738276
2009,Medium,Cyprus,10.68902608304043,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06855228371622393
2010,Medium,Cyprus,12.539826151401607,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.08119119856821698
2011,Medium,Cyprus,14.53095639459184,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.0906465326591818
2012,Medium,Cyprus,16.834427102168434,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.10623646357755996
2013,Medium,Cyprus,15.677828989730346,pence_per_kwh,USA,1.5625,pound_per_currency,0.10033810553427422
2014,Medium,Cyprus,13.009665482565211,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.07896866947917083
2015,Medium,Cyprus,8.454359144160295,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.05529150880280833
2016,Medium,Cyprus,8.009395881959401,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.05934962348531916
2017,Medium,Cyprus,10.353067313294524,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.08039823506308175
2018,Medium,Cyprus,12.319825298303833,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.09236712634486449
2019,Medium,Cyprus,11.555695335664861,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.09055145710715473
2020,Medium,Cyprus,9.727376210864183,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.08643020702320035
2021,Medium,Cyprus,10.420067394560267,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08958716584668998
2022,Medium,Cyprus,17.349343038913496,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1480113396221964
2023,Medium,Cyprus,16.591366740869162,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.13353289146579678
2008,Large,Cyprus,10.843333133333333,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.05917386890190013
2009,Large,Cyprus,9.714652281429458,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06230330006001683
2010,Large,Cyprus,11.55502159214612,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.07481491698695594
2011,Large,Cyprus,13.771687509632752,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.08591008655690321
2012,Large,Cyprus,16.28764818197864,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.1027859238896226
2013,Large,Cyprus,15.937941866201971,pence_per_kwh,USA,1.5625,pound_per_currency,0.10200282794369261
2014,Large,Cyprus,12.348267260191378,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.07495398226936166
2015,Large,Cyprus,8.107929130254938,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.05302585651186729
2016,Large,Cyprus,7.243452829639661,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.05367398546762989
2017,Large,Cyprus,9.687112097213376,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.07522666393505247
2018,Large,Cyprus,12.076150029468618,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.09054018612463914
2019,Large,Cyprus,11.340571844219427,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.08886573028219756
2020,Large,Cyprus,9.361393978637498,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.08317836198169401
2021,Large,Cyprus,10.296400271366634,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08852393020186923
2022,Large,Cyprus,16.955401841256478,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1446505343013951
2023,Large,Cyprus,16.430939828099927,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.1322417217951127
2008,Very Large,Cyprus,10.911783841666669,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.059547415780092726
2009,Very Large,Cyprus,9.705839639539786,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06224678165296861
2010,Very Large,Cyprus,11.513068566026384,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.07454328511318835
2011,Very Large,Cyprus,13.611214430502915,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.08490902869028709
2012,Very Large,Cyprus,15.821137799211245,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.09984193221193503
2013,Very Large,Cyprus,13.844712931088907,pence_per_kwh,USA,1.5625,pound_per_currency,0.088606162758969
2014,Very Large,Cyprus,11.532249743631859,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.07000075594384539
2015,Very Large,Cyprus,7.355990138318626,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04810817550460381
2016,Very Large,Cyprus,6.620735701374463,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.04905965154718477
2017,Very Large,Cyprus,9.022114934487163,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.07006253270831064
2018,Very Large,Cyprus,10.725858570829025,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.08041645963155922
2019,Very Large,Cyprus,9.830577103634141,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.07703327710543936
2020,Very Large,Cyprus,8.825353340215045,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.07841550483014717
2021,Very Large,Cyprus,9.01780311248132,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.077531113036026
2022,Very Large,Cyprus,13.117436778855666,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11190794865795013
2023,Very Large,Cyprus,,pence_per_kwh,USA,1.242492883868907,pound_per_currency,
2008,Small,Estonia,4.57725975,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.0249788662808685
2009,Small,Estonia,5.589621013844139,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03584810090558007
2010,Small,Estonia,5.476961236876001,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03546150018068023
2011,Small,Estonia,5.688510572922963,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03548587893515912
2012,Small,Estonia,5.542695390494838,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03497810489184789
2013,Small,Estonia,7.681499941640881,pence_per_kwh,USA,1.5625,pound_per_currency,0.04916159962650164
2014,Small,Estonia,6.940197963233193,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.04212700163682548
2015,Small,Estonia,6.0424246007955595,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.03951745688920296
2016,Small,Estonia,6.602419156289013,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.04892392594810158
2017,Small,Estonia,6.926220343816193,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.05378656145563416
2018,Small,Estonia,7.631552769225582,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.05721709373099711
2019,Small,Estonia,7.383780834799939,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05785996377798663
2020,Small,Estonia,6.943688603095607,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.0616964359618279
2021,Small,Estonia,10.363527378503878,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08910105960537502
2022,Small,Estonia,15.868111538593613,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.13537460414689903
2023,Small,Estonia,12.922595052215307,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10400538481940107
2008,Medium,Estonia,3.6046269333333334,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.019671047543270932
2009,Medium,Estonia,4.489467521681534,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.028792450209228396
2010,Medium,Estonia,4.93069080631388,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.031924581050843864
2011,Medium,Estonia,5.415172812738565,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.0337807523397229
2012,Medium,Estonia,5.313039130046848,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03352882070769535
2013,Medium,Estonia,6.535110195091688,pence_per_kwh,USA,1.5625,pound_per_currency,0.04182470524858681
2014,Medium,Estonia,5.83279638157687,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0354050740361716
2015,Medium,Estonia,5.220918240710077,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.0341448052942439
2016,Medium,Estonia,5.4580350716540895,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0404440398809568
2017,Medium,Estonia,5.4031950578104,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.041959289281514996
2018,Medium,Estonia,5.653682027541538,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.04238813047320697
2019,Medium,Estonia,5.844241008655648,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.045795992681275426
2020,Medium,Estonia,5.50472176458041,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04891085030580242
2021,Medium,Estonia,8.015431434737135,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06891316131519812
2022,Medium,Estonia,15.238607394001441,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.13000415573684518
2023,Medium,Estonia,11.889654713725339,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.0956919340793568
2008,Large,Estonia,2.9794474416666663,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.016259339277450317
2009,Large,Estonia,3.6346018325500373,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.023309911874553627
2010,Large,Estonia,4.45861014590314,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.028868015977544247
2011,Large,Estonia,5.21988776836094,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.032562531620292864
2012,Large,Estonia,4.9418908325294755,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.031186627394446286
2013,Large,Estonia,5.838907513263907,pence_per_kwh,USA,1.5625,pound_per_currency,0.037369008084889
2014,Large,Estonia,5.107420181945928,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03100204050441178
2015,Large,Estonia,4.3995416064164505,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.028773002105963584
2016,Large,Estonia,4.784630273929623,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0354541103298185
2017,Large,Estonia,4.8937666728345555,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03800324980029763
2018,Large,Estonia,5.308737948575811,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.039801933627694325
2019,Large,Estonia,5.379131797948176,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.042151355511451924
2020,Large,Estonia,4.8204704049830855,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04283110327187444
2021,Large,Estonia,8.010668758742765,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06887221391744863
2022,Large,Estonia,15.69044450095584,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.13385888472233684
2023,Large,Estonia,10.748509414883092,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08650761347955652
2008,Very Large,Estonia,2.7826989666666666,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.015185650189128467
2009,Very Large,Estonia,3.5409625842431103,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.022709372193291617
2010,Very Large,Estonia,3.7370260995710716,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.02419599956503153
2011,Very Large,Estonia,4.916165790390416,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03066786320014241
2012,Very Large,Estonia,5.0160158495617,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.031654405693305986
2013,Very Large,Estonia,5.023586308505809,pence_per_kwh,USA,1.5625,pound_per_currency,0.03215095237443718
2014,Very Large,Estonia,4.749057526835305,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0288267791878903
2015,Very Large,Estonia,4.160488717303102,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.027209596211162288
2016,Very Large,Estonia,4.561093560523641,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03379770328348018
2017,Very Large,Estonia,4.690216916890749,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03642255485935114
2018,Very Large,Estonia,5.299891987740034,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03973561158477767
2019,Very Large,Estonia,5.5626134500049975,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04358913406683621
2020,Very Large,Estonia,4.798309010765786,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04263419365836688
2021,Very Large,Estonia,7.89368065191676,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06786640152377996
2022,Very Large,Estonia,13.827880529863338,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1179689119507394
2023,Very Large,Estonia,13.021751590976967,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10480342994343352
2008,Small,Hungary,10.647386075,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.05810455327736345
2009,Small,Hungary,11.050858044263968,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.07087283257359356
2010,Small,Hungary,9.025845648715851,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05843934496883411
2011,Small,Hungary,9.138198778910287,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.05700561006203845
2012,Small,Hungary,8.495036057240156,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.05360934371023556
2013,Small,Hungary,8.594700239071521,pence_per_kwh,USA,1.5625,pound_per_currency,0.05500608153005774
2014,Small,Hungary,7.504085044735451,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.04554979622154418
2015,Small,Hungary,6.392010413061025,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.041803748101419104
2016,Small,Hungary,6.989194855563147,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.051789933879722916
2017,Small,Hungary,6.952998715102361,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.05399451275394236
2018,Small,Hungary,8.014537304472974,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.060088496538973246
2019,Small,Hungary,8.989824728149447,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.07044506666417986
2020,Small,Hungary,9.044795141981995,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.08036530094629601
2021,Small,Hungary,9.201012816454194,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.07910626965575279
2022,Small,Hungary,17.2356922585604,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.14704175799530483
2023,Small,Hungary,26.1878249252027,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.21076840974459637
2008,Medium,Hungary,8.134094133333335,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.04438910194522614
2009,Medium,Hungary,9.83320005647051,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06306358641776418
2010,Medium,Hungary,7.8860490929074185,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05105954182222759
2011,Medium,Hungary,7.771392783094827,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04847924600354031
2012,Medium,Hungary,7.132434790880181,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04501042086445946
2013,Medium,Hungary,7.524299596637265,pence_per_kwh,USA,1.5625,pound_per_currency,0.0481555174184785
2014,Medium,Hungary,6.491650224712556,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03940431686400521
2015,Medium,Hungary,5.553271848569329,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.03631839788964342
2016,Medium,Hungary,5.561670664519678,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.04121197962409081
2017,Medium,Hungary,5.274562127848258,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04096037174075206
2018,Medium,Hungary,5.927035728118348,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.04443758289535217
2019,Medium,Hungary,6.870271214476746,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05383605669077787
2020,Medium,Hungary,6.863151204581367,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.0609808407308219
2021,Medium,Hungary,7.425989774106992,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06384540063685662
2022,Medium,Hungary,17.947831591228173,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1531171866953656
2023,Medium,Hungary,21.37125929280556,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.17200307197139972
2008,Large,Hungary,7.294911875,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03980954505724625
2009,Large,Hungary,9.54108667848045,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06119016605095906
2010,Large,Hungary,7.085861662900331,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04587859467534589
2011,Large,Hungary,8.335514853550642,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.05199833368742945
